1245,The Cadets,8/1/2015,"Allentown, PA",37.4,27.7,28.5,93.6,0,93.6
1246,Carolina Crown,8/1/2015,"Allentown, PA",37.6,27.95,28.275,93.825,0,93.825
1247,Bluecoats,8/1/2015,"Allentown, PA",37.6,27.6,27.925,93.125,0,93.125
1248,Madison Scouts,8/1/2015,"Allentown, PA",34.3,25.65,25.5,85.45,0,85.45
1249,Phantom Regiment,8/1/2015,"Allentown, PA",35.1,25.8,26.175,87.075,0,87.075
1250,Boston Crusaders,8/1/2015,"Allentown, PA",34,25,25.6,84.6,0,84.6
1251,Crossmen,8/1/2015,"Allentown, PA",33.45,25.35,24.55,83.35,0,83.35
1252,Colts,8/1/2015,"Allentown, PA",32.8,24.85,23.825,81.475,0,81.475
1253,Troopers,8/1/2015,"Allentown, PA",32.25,24.05,24.375,80.675,0,80.675
1254,Pacific Crest,8/1/2015,"Allentown, PA",29.25,22.4,22.45,74.1,0,74.1
1255,Jersey Surf,8/1/2015,"Allentown, PA",28.6,21.1,21.2,70.9,0,70.9
1256,Genesis,8/1/2015,"Troy, MI",29.5,21.65,22.45,73.6,0,73.6
1257,The Cadets,8/2/2015,"Buffalo, NY",37.9,27.55,28.7,94.15,0,94.15
1258,Blue Knights,8/2/2015,"Pittsburgh, PA",36.1,26.4,26.45,88.95,0,88.95
1259,Boston Crusaders,8/2/2015,"Pittsburgh, PA",34.4,25.55,25.7,85.65,0,85.65
1260,The Academy,8/2/2015,"Pittsburgh, PA",33,24.25,24.45,81.7,0,81.7
1261,Spirit of Atlanta,8/2/2015,"Pittsburgh, PA",31.7,23.3,23.85,78.85,0,78.85
1262,Seattle Cascades,8/2/2015,"Pittsburgh, PA",28.4,21.3,19.6,69.3,0,69.3
1263,Blue Devils,8/2/2015,"Buffalo, NY",38.3,28.65,28.55,95.5,0,95.5
1264,Phantom Regiment,8/2/2015,"Buffalo, NY",34.8,25.4,27.05,87.25,0,87.25
1265,The Cavaliers,8/2/2015,"Buffalo, NY",34.6,25.85,26.65,87.1,0,87.1
1266,Carolina Crown,8/2/2015,"Buffalo, NY",38.4,28.15,28.4,94.95,0,94.95
1267,Bluecoats,8/2/2015,"Buffalo, NY",37.8,27.75,28.3,93.85,0,93.85
1268,Blue Stars,8/2/2015,"Buffalo, NY",33.5,25.4,26.2,85.1,0,85.1
1269,Santa Clara Vanguard,8/2/2015,"Buffalo, NY",36.6,26.95,27.75,91.3,0,91.3
1270,The Cadets,8/3/2015,"Massillon, OH",37.4,28.55,28.7,94.65,0,94.65
1271,Bluecoats,8/3/2015,"Massillon, OH",37.7,28.6,28.35,94.65,0,94.65
1272,Santa Clara Vanguard,8/3/2015,"Massillon, OH",36,27.55,28.2,91.75,0,91.75
1273,Carolina Crown,8/3/2015,"Massillon, OH",38.2,28.6,28.25,95.05,0,95.05
1274,The Cavaliers,8/3/2015,"Massillon, OH",35,26.2,26.6,87.8,0,87.8
1275,Blue Knights,8/3/2015,"Massillon, OH",35.6,26.3,27.6,89.5,0,89.5
1276,Phantom Regiment,8/3/2015,"Massillon, OH",35.6,25.85,26.85,88.3,0,88.3
1277,Genesis,8/3/2015,"Michigan City, IN",29.3,22.55,22.575,74.425,0,74.425
1278,Boston Crusaders,8/3/2015,"Centerville, OH",34.4,25.8,25.95,86.15,0,86.15
1279,Crossmen,8/3/2015,"Centerville, OH",34.5,26.35,25.5,86.35,0,86.35
1280,Madison Scouts,8/3/2015,"Centerville, OH",35.1,26.1,26.1,87.3,0,87.3
1281,Troopers,8/3/2015,"Centerville, OH",33.2,24.7,25.05,82.95,0,82.95
1282,Colts,8/3/2015,"Centerville, OH",33.8,25.05,24.5,83.35,0,83.35
1283,Pacific Crest,8/3/2015,"Centerville, OH",30.9,22.7,22.8,76.4,0,76.4
1284,Mandarins,8/3/2015,"Centerville, OH",31.6,23.35,23.2,78.15,0,78.15
1285,Genesis,8/4/2015,"Michigan City, IN",30.2,22.3,23.25,75.75,0,75.75
1286,The Cadets,8/6/2015,"Indianapolis, IN",38.1,28.45,28.925,95.475,0,95.475
1287,Carolina Crown,8/6/2015,"Indianapolis, IN",39.1,28.75,28.625,96.475,0,96.475
1288,Bluecoats,8/6/2015,"Indianapolis, IN",38.3,28.7,28.425,95.425,0,95.425
1289,Santa Clara Vanguard,8/6/2015,"Indianapolis, IN",37.2,27.75,28.35,93.3,0,93.3
1290,Blue Knights,8/6/2015,"Indianapolis, IN",36.65,26.25,27.65,90.55,0,90.55
1291,Phantom Regiment,8/6/2015,"Indianapolis, IN",35.9,26.5,27.125,89.525,0,89.525
1292,The Cavaliers,8/6/2015,"Indianapolis, IN",35.05,26.45,26.575,88.075,0,88.075
1293,Madison Scouts,8/6/2015,"Indianapolis, IN",35.4,26.4,26.35,88.15,0,88.15
1294,Boston Crusaders,8/6/2015,"Indianapolis, IN",34.2,26.05,25.95,86.2,0,86.2
1295,Blue Stars,8/6/2015,"Indianapolis, IN",34.1,25.35,26,85.45,0,85.45
1296,Crossmen,8/6/2015,"Indianapolis, IN",33.55,25.85,25,84.4,0,84.4
1297,Colts,8/6/2015,"Indianapolis, IN",32.85,25.25,24.65,82.75,0,82.75
1298,Troopers,8/6/2015,"Indianapolis, IN",33.7,24.8,25.075,83.575,0,83.575
1299,The Academy,8/6/2015,"Indianapolis, IN",32.5,24,24.6,81.1,0,81.1
1300,Spirit of Atlanta,8/6/2015,"Indianapolis, IN",31.1,23.35,23.5,77.95,0,77.95
1301,Mandarins,8/6/2015,"Indianapolis, IN",31,22.8,23.225,77.025,0,77.025
1302,Pacific Crest,8/6/2015,"Indianapolis, IN",29.35,22.2,22.625,74.175,0,74.175
1303,Seattle Cascades,8/6/2015,"Indianapolis, IN",28.6,20.65,21.85,71.1,0,71.1
1304,Jersey Surf,8/6/2015,"Indianapolis, IN",27.7,19.9,21.15,68.75,0,68.75
1305,Genesis,8/6/2015,"Indianapolis, IN",29.4,21.75,22.3,73.45,0,73.45
1306,Blue Devils,8/6/2015,"Indianapolis, IN",38.4,28.9,28.55,95.85,0.5,95.35
1307,The Cadets,8/7/2015,"Indianapolis, IN",37.9,28.35,29.25,95.5,0,95.5
1308,Carolina Crown,8/7/2015,"Indianapolis, IN",38.85,28.95,28.975,96.775,0,96.775
1309,Bluecoats,8/7/2015,"Indianapolis, IN",38.2,28.75,28.825,95.775,0,95.775
1310,Blue Devils,8/7/2015,"Indianapolis, IN",38.45,29.25,28.925,96.625,0,96.625
1311,Santa Clara Vanguard,8/7/2015,"Indianapolis, IN",37,27.95,28.475,93.425,0,93.425
1312,Blue Knights,8/7/2015,"Indianapolis, IN",36.4,26.95,27.8,91.15,0,91.15
1313,Phantom Regiment,8/7/2015,"Indianapolis, IN",35.85,26.45,27.475,89.775,0,89.775
1314,Madison Scouts,8/7/2015,"Indianapolis, IN",35.4,26.4,26.825,88.625,0,88.625
1315,The Cavaliers,8/7/2015,"Indianapolis, IN",35.25,26.25,26.9,88.4,0,88.4
1316,Boston Crusaders,8/7/2015,"Indianapolis, IN",34.35,25.7,26.25,86.3,0,86.3
1317,Blue Stars,8/7/2015,"Indianapolis, IN",33.9,25.1,26.275,85.275,0,85.275
1318,Troopers,8/7/2015,"Indianapolis, IN",34.1,24.5,25.2,83.8,0,83.8
1319,Colts,8/7/2015,"Indianapolis, IN",32.85,25.25,24.925,83.025,0,83.025
1320,The Academy,8/7/2015,"Indianapolis, IN",32.6,24.3,24.925,81.825,0,81.825
1321,Spirit of Atlanta,8/7/2015,"Indianapolis, IN",31.05,23,24.075,78.125,0,78.125
1322,Mandarins,8/7/2015,"Indianapolis, IN",30.4,22.65,23.375,76.425,0,76.425
1323,Pacific Crest,8/7/2015,"Indianapolis, IN",29.25,22.75,22.925,74.925,0,74.925
1324,Genesis,8/7/2015,"Indianapolis, IN",29.75,21.4,22.35,73.5,0,73.5
1325,Seattle Cascades,8/7/2015,"Indianapolis, IN",28.55,20.5,22.025,71.075,0,71.075
1326,Crossmen,8/7/2015,"Indianapolis, IN",33.7,26.15,25.425,85.275,1.4,83.875
1327,The Cadets,8/8/2015,"Indianapolis, IN",38.2,28.45,29.25,95.9,0,95.9
1328,Carolina Crown,8/8/2015,"Indianapolis, IN",38.95,28.95,29.175,97.075,0,97.075
1329,Blue Devils,8/8/2015,"Indianapolis, IN",38.85,29.4,29.4,97.65,0,97.65
1330,Bluecoats,8/8/2015,"Indianapolis, IN",38.8,29,29.125,96.925,0,96.925
1331,Santa Clara Vanguard,8/8/2015,"Indianapolis, IN",37.15,28.2,28.5,93.85,0,93.85
1332,Blue Knights,8/8/2015,"Indianapolis, IN",36.7,27.15,28,91.85,0,91.85
1333,Phantom Regiment,8/8/2015,"Indianapolis, IN",35.9,27.4,27.025,90.325,0,90.325
1334,Madison Scouts,8/8/2015,"Indianapolis, IN",35.75,26.45,26.55,88.75,0,88.75
1335,The Cavaliers,8/8/2015,"Indianapolis, IN",35.1,26.9,26.325,88.325,0,88.325
1336,Boston Crusaders,8/8/2015,"Indianapolis, IN",34.5,26.4,25.9,86.8,0,86.8
1337,Blue Stars,8/8/2015,"Indianapolis, IN",33.95,25.45,25.75,85.15,0,85.15
1338,Crossmen,8/8/2015,"Indianapolis, IN",33.9,25.8,25.325,85.025,0,85.025
1339,The Cadets,6/23/2016,"Indianapolis, IN",27.7,19.35,19.9,66.95,0,66.95
1340,Carolina Crown,6/23/2016,"Indianapolis, IN",28.1,20.55,20.55,69.2,0,69.2
1341,Bluecoats,6/23/2016,"Indianapolis, IN",28.9,20.3,20.5,69.7,0,69.7
1342,Phantom Regiment,6/23/2016,"Indianapolis, IN",26,18.2,19.25,63.45,0,63.45
1343,The Cavaliers,6/23/2016,"Indianapolis, IN",26.9,19.25,19.25,65.4,0,65.4
1344,Boston Crusaders,6/23/2016,"Indianapolis, IN",25.1,17.35,18,60.45,0,60.45
1345,Blue Devils,6/23/2016,"Fresno, CA",27.4,20.75,20.8,68.95,0,68.95
1346,Madison Scouts,6/23/2016,"Fresno, CA",25.6,19.1,19.55,64.25,0,64.25
1347,Blue Knights,6/23/2016,"Fresno, CA",24.2,18.6,19.65,62.45,0,62.45
1348,Santa Clara Vanguard,6/23/2016,"Fresno, CA",26.2,20.1,20.5,66.8,0,66.8
1349,The Academy,6/23/2016,"Fresno, CA",23.3,17.85,17.75,58.9,0,58.9
1350,Mandarins,6/23/2016,"Fresno, CA",22,16.75,15.75,54.5,0,54.5
1351,Pacific Crest,6/23/2016,"Fresno, CA",21.6,16.1,16,53.7,0,53.7
1352,The Cadets,6/24/2016,"Whitewater, WI",26.4,27.6,13.2,67.2,0,67.2
1353,Bluecoats,6/24/2016,"Massillon, OH",28.8,13.9,28.8,71.5,0,71.5
1354,Carolina Crown,6/24/2016,"Massillon, OH",28,14.2,28.1,70.3,0,70.3
1355,Phantom Regiment,6/24/2016,"Massillon, OH",26.6,13.4,26.7,66.7,0,66.7
1356,Crossmen,6/24/2016,"Massillon, OH",26,12.3,23.2,61.5,0,61.5
1357,Boston Crusaders,6/24/2016,"Massillon, OH",25.3,12.7,24.4,62.4,0,62.4
1358,Blue Knights,6/24/2016,"Sacramento, CA",24.8,17.65,19.6,62.05,0,62.05
1359,Santa Clara Vanguard,6/24/2016,"Sacramento, CA",26.3,20.3,20.55,67.15,0,67.15
1360,Blue Devils,6/24/2016,"Sacramento, CA",27.2,21.2,20.8,69.2,0,69.2
1361,Madison Scouts,6/24/2016,"Sacramento, CA",24.9,19.5,18.95,63.35,0,63.35
1362,Pacific Crest,6/24/2016,"Sacramento, CA",21.3,16.6,16.15,54.05,0,54.05
1363,The Academy,6/24/2016,"Sacramento, CA",22.9,17.45,17.65,58,0,58
1364,Mandarins,6/24/2016,"Sacramento, CA",21.9,16.65,16.15,54.7,0,54.7
1365,The Cavaliers,6/24/2016,"Whitewater, WI",26,27.3,12.9,66.2,0,66.2
1366,Blue Stars,6/24/2016,"Whitewater, WI",23.5,26.1,12.3,61.9,0,61.9
1367,Colts,6/24/2016,"Whitewater, WI",22.1,24.7,11.3,58.1,0,58.1
1368,Troopers,6/24/2016,"Whitewater, WI",22.8,24.8,10.8,58.4,0,58.4
1369,The Cadets,6/25/2016,"Michigan City, IN",27.9,14,27.6,69.5,0,69.5
1370,Blue Devils,6/25/2016,"Stanford, CA",28.4,21.55,21.45,71.4,0,71.4
1371,Santa Clara Vanguard,6/25/2016,"Stanford, CA",27.2,20.8,21.25,69.25,0,69.25
1372,Madison Scouts,6/25/2016,"Stanford, CA",25.6,19.65,20.05,65.3,0,65.3
1373,Blue Knights,6/25/2016,"Stanford, CA",25.1,18.5,19.65,63.25,0,63.25
1374,Mandarins,6/25/2016,"Stanford, CA",22.1,18,16.25,56.35,0,56.35
1375,Pacific Crest,6/25/2016,"Stanford, CA",22.1,17.9,16.55,56.55,0,56.55
1376,The Academy,6/25/2016,"Stanford, CA",23.9,18,18.55,60.45,0,60.45
1377,The Cavaliers,6/25/2016,"Michigan City, IN",26.6,13.9,26.6,67.1,0,67.1
1378,Troopers,6/25/2016,"Michigan City, IN",25,12.8,24.6,62.4,0,62.4
1379,Colts,6/25/2016,"Michigan City, IN",24.3,12.4,22.7,59.4,0,59.4
1380,Bluecoats,6/26/2016,"Hamilton, OH",29.5,29.1,14.2,72.8,0,72.8
1381,Carolina Crown,6/26/2016,"Hamilton, OH",28.7,28.7,14.4,71.8,0,71.8
1382,Blue Stars,6/26/2016,"Hamilton, OH",27.1,26.5,11.7,65.3,0,65.3
1383,Crossmen,6/26/2016,"Hamilton, OH",26.4,25.7,11.9,64,0,64
1384,Boston Crusaders,6/26/2016,"Hamilton, OH",26.1,25.5,12.1,63.7,0,63.7
1385,Colts,6/26/2016,"Hamilton, OH",24.8,24.4,11.3,60.5,0,60.5
1386,The Cadets,6/27/2016,"Pittsburgh, PA",28.5,28.2,14.1,70.8,0,70.8
1387,The Cavaliers,6/27/2016,"Dublin, OH",28,28.5,14.6,71.1,0,71.1
1388,Blue Stars,6/27/2016,"Dublin, OH",26.5,26.2,13.1,65.8,0,65.8
1389,Troopers,6/27/2016,"Dublin, OH",25.8,25.5,13.2,64.5,0,64.5
1390,Bluecoats,6/27/2016,"Pittsburgh, PA",29.5,29.1,14.5,73.1,0,73.1
1391,Phantom Regiment,6/27/2016,"Pittsburgh, PA",27.4,26.6,13,67,0,67
1392,Boston Crusaders,6/27/2016,"Pittsburgh, PA",25.3,25.2,12,62.5,0,62.5
1393,Crossmen,6/27/2016,"Pittsburgh, PA",25.6,25.2,12.8,63.6,0,63.6
1394,The Cavaliers,6/28/2016,"Evansville, IN",29,14.6,29.5,73.1,0,73.1
1395,Blue Stars,6/28/2016,"Evansville, IN",28.1,13.5,26.2,67.8,0,67.8
1396,Colts,6/28/2016,"Evansville, IN",26.1,12.5,24.1,62.7,0,62.7
1397,Troopers,6/28/2016,"Evansville, IN",27,12.8,26.8,66.6,0,66.6
1398,The Cadets,6/30/2016,"Allentown, PA",29.2,21.4,21.8,72.4,0,72.4
1399,Bluecoats,6/30/2016,"Allentown, PA",30.5,22.1,22.15,74.75,0,74.75
1400,Phantom Regiment,6/30/2016,"Allentown, PA",28.3,20.25,20.55,69.1,0,69.1
1401,Crossmen,6/30/2016,"Allentown, PA",26.7,20,18.9,65.6,0,65.6
1402,Boston Crusaders,6/30/2016,"Allentown, PA",26.4,19.7,18.45,64.55,0,64.55
1403,Jersey Surf,6/30/2016,"Allentown, PA",22.3,17.05,14.95,54.3,0,54.3
1404,Madison Scouts,6/30/2016,"Oceanside, CA",27,19.8,19.85,66.65,0,66.65
1405,Blue Knights,6/30/2016,"Oceanside, CA",26.5,19.3,19.8,65.6,0,65.6
1406,Pacific Crest,6/30/2016,"Oceanside, CA",23.3,17.65,17.6,58.55,0,58.55
1407,The Academy,6/30/2016,"Oceanside, CA",25.3,18.75,19.3,63.35,0,63.35
1408,Mandarins,6/30/2016,"Oceanside, CA",23.9,18.3,17.75,59.95,0,59.95
1409,Carolina Crown,6/30/2016,"Muncie, IN",30.7,23,23.15,76.85,0,76.85
1410,The Cavaliers,6/30/2016,"Muncie, IN",29.8,22.15,21.7,73.65,0,73.65
1411,Blue Stars,6/30/2016,"Muncie, IN",28.5,20.85,20.95,70.3,0,70.3
1412,Troopers,6/30/2016,"Muncie, IN",26.9,19.95,20.8,67.65,0,67.65
1413,Colts,6/30/2016,"Muncie, IN",25.9,19.4,19,64.3,0,64.3
1414,Santa Clara Vanguard,6/30/2016,"Auburn, WA",28.4,21.05,21.55,71,0,71
1415,Seattle Cascades,6/30/2016,"Auburn, WA",23,15.4,16.85,55.25,0,55.25
1416,The Cadets,7/1/2016,"Chestnut Hill, MA",29.1,21.9,22.5,73.5,0,73.5
1417,The Cavaliers,7/1/2016,"Lisle, IL",29.8,13.8,28.4,72,0,72
1418,Carolina Crown,7/1/2016,"Lisle, IL",31,13.9,29.7,74.6,0,74.6
1419,Blue Stars,7/1/2016,"Lisle, IL",27.5,13.1,25.7,66.3,0,66.3
1420,Colts,7/1/2016,"Lisle, IL",26,12.4,23.4,61.8,0,61.8
1421,Troopers,7/1/2016,"Lisle, IL",25.8,11.7,24.7,62.2,0,62.2
1422,Blue Devils,7/1/2016,"Pasadena, CA",30.4,22.3,22.8,75.5,0,75.5
1423,Blue Knights,7/1/2016,"Pasadena, CA",26.7,19.55,20.35,66.6,0,66.6
1424,Madison Scouts,7/1/2016,"Pasadena, CA",27.1,20.55,20.05,67.7,0,67.7
1425,Pacific Crest,7/1/2016,"Pasadena, CA",23.9,17.8,17.95,59.65,0,59.65
1426,The Academy,7/1/2016,"Pasadena, CA",25.7,19.3,19.75,64.75,0,64.75
1427,Mandarins,7/1/2016,"Pasadena, CA",24.5,18.75,18.45,61.7,0,61.7
1428,Santa Clara Vanguard,7/1/2016,"Tigard, OR",29,21.65,21.7,72.35,0,72.35
1429,Seattle Cascades,7/1/2016,"Tigard, OR",22.4,16.6,16.95,55.95,0,55.95
1430,Bluecoats,7/1/2016,"Chestnut Hill, MA",29.8,22.45,22.55,74.8,0,74.8
1431,Phantom Regiment,7/1/2016,"Chestnut Hill, MA",27.5,21.05,21.5,70.05,0,70.05
1432,Boston Crusaders,7/1/2016,"Chestnut Hill, MA",25.4,20.2,19.85,65.45,0,65.45
1433,Crossmen,7/1/2016,"Chestnut Hill, MA",26,20.35,20,66.35,0,66.35
1434,Jersey Surf,7/1/2016,"Chestnut Hill, MA",21.8,17.9,17.2,56.9,0,56.9
1435,The Cadets,7/2/2016,"Lynn, MA",30.6,20.95,23.1,74.65,0,74.65
1436,Carolina Crown,7/2/2016,"Cedarburg, WI",31.1,29.7,15.8,76.6,0,76.6
1437,The Cavaliers,7/2/2016,"Cedarburg, WI",30.2,29.1,15.2,74.5,0,74.5
1438,Blue Stars,7/2/2016,"Cedarburg, WI",28.2,27.7,13.9,69.8,0,69.8
1439,Troopers,7/2/2016,"Cedarburg, WI",27.2,25.7,13.5,66.4,0,66.4
1440,Colts,7/2/2016,"Cedarburg, WI",26.8,25.8,13.2,65.8,0,65.8
1441,Bluecoats,7/2/2016,"Lynn, MA",31.4,21.55,23.2,76.15,0,76.15
1442,Phantom Regiment,7/2/2016,"Lynn, MA",29,19.6,21.75,70.35,0,70.35
1443,Crossmen,7/2/2016,"Lynn, MA",27.8,19.5,20.25,67.55,0,67.55
1444,Boston Crusaders,7/2/2016,"Lynn, MA",27.1,19,19.85,65.95,0,65.95
1445,Blue Devils,7/2/2016,"Riverside, CA",31.2,23.05,23.3,77.55,0,77.55
1446,Madison Scouts,7/2/2016,"Riverside, CA",28.4,20.8,20.65,69.85,0,69.85
1447,Blue Knights,7/2/2016,"Riverside, CA",26.5,19.7,20.85,67.05,0,67.05
1448,The Academy,7/2/2016,"Riverside, CA",26.2,19.8,20.4,66.4,0,66.4
1449,Mandarins,7/2/2016,"Riverside, CA",24.9,19.2,18.55,62.65,0,62.65
1450,Pacific Crest,7/2/2016,"Riverside, CA",24,18,18.25,60.25,0,60.25
1451,The Academy,7/4/2016,"Mesa, AZ",27.3,13.2,26.9,67.4,0,67.4
1452,Madison Scouts,7/4/2016,"Mesa, AZ",28.2,14,26.5,68.7,0,68.7
1453,Pacific Crest,7/4/2016,"Mesa, AZ",24.2,11.9,24.2,60.3,0,60.3
1454,Santa Clara Vanguard,7/4/2016,"Tri Cities, WA",29.8,30.1,14,73.9,0,73.9
1455,Seattle Cascades,7/4/2016,"Tri Cities, WA",23.1,23,11,57.1,0,57.1
1456,Genesis,7/4/2016,"La Crosse, WI",20.2,9.2,21.2,50.6,0,50.6
1457,The Cadets,7/5/2016,"Cranston, RI",31.3,15.2,30.7,77.2,0,77.2
1458,Phantom Regiment,7/5/2016,"Cranston, RI",30.2,14.8,28.9,73.9,0,73.9
1459,Crossmen,7/5/2016,"Cranston, RI",28,14,27.7,69.7,0,69.7
1460,Boston Crusaders,7/5/2016,"Cranston, RI",28.4,13.4,26.6,68.4,0,68.4
1461,Santa Clara Vanguard,7/5/2016,"Boise, ID",29.8,30.5,14.7,75,0,75
1462,Seattle Cascades,7/5/2016,"Boise, ID",22.7,23.4,11.4,57.5,0,57.5
1463,Carolina Crown,7/5/2016,"Mankato, MN",27.2,15.3,31.4,73.9,0,73.9
1464,Blue Stars,7/5/2016,"Mankato, MN",25,14,28.4,67.4,0,67.4
1465,Colts,7/5/2016,"Mankato, MN",23.2,13.5,27,63.7,0,63.7
1466,Blue Knights,7/6/2016,"Ogden, UT",28.2,13.7,28,69.9,0,69.9
1467,Blue Devils,7/6/2016,"Ogden, UT",31.8,16.3,31.4,79.5,0,79.5
1468,Santa Clara Vanguard,7/6/2016,"Ogden, UT",30.4,15.6,29.9,75.9,0,75.9
1469,Seattle Cascades,7/6/2016,"Ogden, UT",23,11.4,23,57.4,0,57.4
1470,Madison Scouts,7/6/2016,"Chickasha, OK",27.5,13.5,27.5,68.5,0,68.5
1471,The Academy,7/6/2016,"Chickasha, OK",26.9,13.2,27.2,67.3,0,67.3
1472,Pacific Crest,7/6/2016,"Chickasha, OK",24.2,11.1,22.6,57.9,0,57.9
1473,The Cadets,7/7/2016,"Lexington, SC",30.1,22.85,23.05,76,0,76
1474,Bluecoats,7/7/2016,"Lexington, SC",31,23.55,23.45,78,0,78
1475,Boston Crusaders,7/7/2016,"Lexington, SC",26.2,20.45,20.45,67.1,0,67.1
1476,Crossmen,7/7/2016,"Lexington, SC",27,21,21.15,69.15,0,69.15
1477,Spirit of Atlanta,7/7/2016,"Lexington, SC",25.2,17.8,19.4,62.4,0,62.4
1478,Jersey Surf,7/7/2016,"Lexington, SC",22.4,16.25,16.8,55.45,0,55.45
1479,Troopers,7/7/2016,"Casper, WY",26.7,13.2,26.3,66.2,0,66.2
1480,The Cavaliers,7/7/2016,"Casper, WY",29.9,14.7,29.3,73.9,0,73.9
1481,Seattle Cascades,7/7/2016,"Casper, WY",23.9,12,22.6,58.5,0,58.5
1482,Mandarins,7/7/2016,"Mountain House, CA",22.7,18.4,18.35,59.45,0,59.45
1483,The Cadets,7/8/2016,"Lakeland, FL",30.2,23.05,23.4,76.65,0,76.65
1484,Bluecoats,7/8/2016,"Lakeland, FL",31.4,23.7,23.9,79,0,79
1485,Crossmen,7/8/2016,"Lakeland, FL",27.2,21.4,21.5,70.1,0,70.1
1486,Boston Crusaders,7/8/2016,"Lakeland, FL",27.7,20.4,20.65,68.75,0,68.75
1487,Spirit of Atlanta,7/8/2016,"Lakeland, FL",25.6,18.4,19.2,63.2,0,63.2
1488,Jersey Surf,7/8/2016,"Lakeland, FL",23.2,16.95,17.4,57.55,0,57.55
1489,Phantom Regiment,7/8/2016,"Rockford, IL",29.1,21.7,22.25,73.05,0,73.05
1490,Carolina Crown,7/8/2016,"Rockford, IL",31.2,23.2,23.4,77.8,0,77.8
1491,Blue Stars,7/8/2016,"Rockford, IL",28.9,20.3,21.8,71,0,71
1492,The Academy,7/8/2016,"Rockford, IL",27.9,19.65,20.5,68.05,0,68.05
1493,Colts,7/8/2016,"Rockford, IL",25.2,18.8,19.9,63.9,0,63.9
1494,Pacific Crest,7/8/2016,"Rockford, IL",24.6,17.95,18.65,61.2,0,61.2
1495,Mandarins,7/9/2016,"Sacramento, CA",24.9,18.7,18.4,62,0,62
1496,Blue Knights,7/9/2016,"Denver, CO",28.4,21.45,21.7,71.55,0,71.55
1497,Blue Devils,7/9/2016,"Denver, CO",32.4,24.55,23.85,80.8,0,80.8
1498,Santa Clara Vanguard,7/9/2016,"Denver, CO",30.9,23,23.35,77.25,0,77.25
1499,The Cavaliers,7/9/2016,"Denver, CO",30.3,22.95,22.75,76,0,76
1500,Troopers,7/9/2016,"Denver, CO",26.9,19.95,20.6,67.45,0,67.45
1501,Seattle Cascades,7/9/2016,"Denver, CO",23.9,17.8,18.4,60.1,0,60.1
1502,Madison Scouts,7/9/2016,"Madison, WI",29.8,21.3,21.75,72.85,0,72.85
1503,Carolina Crown,7/9/2016,"Madison, WI",32,23.55,23.9,79.45,0,79.45
1504,Blue Stars,7/9/2016,"Madison, WI",29.2,20.65,21.85,71.7,0,71.7
1505,The Academy,7/9/2016,"Madison, WI",29,20.25,20.7,69.95,0,69.95
1506,Pacific Crest,7/9/2016,"Madison, WI",25,18.65,19.15,62.8,0,62.8
1507,The Cadets,7/10/2016,"Jupiter, FL",31.3,23.25,23.8,78.35,0,78.35
1508,Bluecoats,7/10/2016,"Jupiter, FL",32.4,24.15,24.7,81.25,0,81.25
1509,Boston Crusaders,7/10/2016,"Jupiter, FL",27.1,20.95,20.95,69,0,69
1510,Crossmen,7/10/2016,"Jupiter, FL",27.9,21.7,22.35,71.95,0,71.95
1511,Spirit of Atlanta,7/10/2016,"Jupiter, FL",25.6,18.65,20.05,64.3,0,64.3
1512,Jersey Surf,7/10/2016,"Jupiter, FL",23.3,17.65,17.8,58.75,0,58.75
1513,Carolina Crown,7/10/2016,"Lebanon, IL",32.1,23.65,23,78.75,0,78.75
1514,Phantom Regiment,7/10/2016,"Lebanon, IL",30.2,22,22.4,74.6,0,74.6
1515,The Academy,7/10/2016,"Lebanon, IL",27.9,20.65,20.7,69.25,0,69.25
1516,Pacific Crest,7/10/2016,"Lebanon, IL",24.9,18,19.3,62.2,0,62.2
1517,Blue Devils,7/10/2016,"Omaha, NE",32.6,24.35,24.4,81.35,0,81.35
1518,Blue Knights,7/10/2016,"Omaha, NE",28.8,21.7,21.45,71.95,0,71.95
1519,The Cavaliers,7/10/2016,"Omaha, NE",31,23.4,22.55,76.95,0,76.95
1520,Troopers,7/10/2016,"Omaha, NE",27.8,20.05,19.25,67.1,0,67.1
1521,Seattle Cascades,7/10/2016,"Omaha, NE",24.5,18.05,17.45,60,0,60
1522,The Cadets,7/11/2016,"Daytona Beach, FL",32.4,23.7,24.4,80.5,0,80.5
1523,Colts,7/11/2016,"Overland Park, KS",27.5,19.95,20.2,67.65,0,67.65
1524,Blue Devils,7/11/2016,"Overland Park, KS",32.2,24.5,24.95,81.65,0,81.65
1525,Santa Clara Vanguard,7/11/2016,"Overland Park, KS",31.2,23.35,24.15,78.7,0,78.7
1526,Troopers,7/11/2016,"Overland Park, KS",28,20.1,21.3,69.4,0,69.4
1527,Bluecoats,7/11/2016,"Daytona Beach, FL",33.1,24.25,24.6,81.95,0,81.95
1528,Boston Crusaders,7/11/2016,"Daytona Beach, FL",28.6,21,21.65,71.25,0,71.25
1529,Crossmen,7/11/2016,"Daytona Beach, FL",30,21.7,22.4,74.1,0,74.1
1530,Spirit of Atlanta,7/11/2016,"Daytona Beach, FL",26.9,19.15,20.35,66.4,0,66.4
1531,Jersey Surf,7/11/2016,"Daytona Beach, FL",24.4,17.7,18.1,60.2,0,60.2
1532,Santa Clara Vanguard,7/12/2016,"Sioux City, IA",31.9,31.8,16.1,79.8,0,79.8
